NAME,ADDRESS,DISTRICT,Latitude,Longitude,FACILITY_TYPE
Shek Tong Tsui Sports Centre,"5/F-6/F, Shek Tong Tsui Municipal Services Building, 470 Queen's Road West",CENTRAL AND WESTERN,22.28571982,114.1360511,Fitness Room
Pei Ho Street Sports Centre,"5/F - U6/F, Pei Ho Street Municipal Services Building, 333 Ki Lung Street, Sham Shui Po, Kowloon",SHAM SHUI PO,22.32924268,114.1611302,Fitness Room
Ngau Tau Kok Road Sports Centre,"2/F to 4/F, Ngau Tau Kok Municipal Services Building, 183 Ngau Tau Kok Road, Kwun Tong",KWUN TONG,22.32148134,114.2163782,Fitness Room
North Kwai Chung Tang Shiu Kin Sports Centre,"292 Wo Yi Hop Road, Kwai Chung, New Territories",KWAI TSING,22.37367805,114.1375306,Fitness Room
Wo Hing Sports Centre,"8 Wo Ming Lane, Fanling",NORTH,22.48475411,114.1431354,Fitness Room
Hong Kong Velodrome,"105-107 Po Hong Road, Tseung Kwan O",TSEUNG KWAN O,22.31308037,114.2625064,Fitness Room
To Kwa Wan Sports Centre,"66 Ha Heung Road, To Kwa Wan",KOWLOON CITY,22.31884869,114.190123,Fitness Room
Hang Hau Sports Centre,"1-3/F, Sai Kung Tseung Kwan O Government Complex, 38 Pui Shing Road, Tseung Kwan O.",SAI KUNG,22.31731531,114.2683759,Fitness Room
Tin Ping Sports Centre,"3/F, Tin Ping Shopping Centre, Tin Ping Estate, Sheung Shui",NORTH,22.50331834,114.1336454,Fitness Room
Po Wing Road Sports Centre,"19 Pak Wo Road, Sheung Shui, New Territories",NORTH,22.49696848,114.1283995,Fitness Room
Luen Wo Hui Sports Centre,"3/F, 9 Wo Mun Street, Luen Wo Hui, Fanling, New Territories",NORTH,22.50027775,114.145017,Fitness Room
Lung Sum Avenue Sports Centre,"155 Jockey Club Road, Sheung Shui",NORTH,22.50497904,114.1304474,Fitness Room
Tiu Keng Leng Sports Centre,"2 Chui Ling Road, Tseung Kwan O",SAI KUNG,22.3064138,114.2548516,Fitness Room
Tin Fai Road Sports Centre,"No. 63, Tin Shui Road, Tin Shui Wai, Yuen Long, N.T.",YUEN LONG,22.4647959,113.9970215,Fitness Room
Tsuen Wan Sports Centre,"53 Wing Shun Street, Tsuen Wan, N.T.",TSUEN WAN,22.3659553,114.1126364,Fitness Room
Yuen Chau Kok Sports Centre,"35 Ngan Shing Street, Sha Tin, NT.",SHA TIN,22.37973994,114.2045289,Fitness Room
Tung Cheong Street Sports Centre,"3/F, Tai Po Tung Cheong Street Leisure Building, 25 Tung Cheong Street, Tai Po",TAI PO,22.4498872,114.1700273,Fitness Room
Sham Shui Po Sports Centre,"2/F., Sham Shui Po Leisure and Cultural Building, 38 Sham Mong Road, Sham Shui Po, Kowloon",SHAM SHUI PO,22.33051381,114.149114,Fitness Room
Tai Po Hui Sports Centre,"6/F, Tai Po Complex, 8 Heung Sze Wui Street, Tai Po",TAI PO,22.44629379,114.1664042,Fitness Room
Island East Sports Centre,"52 Lei King Road, Sai Wan Ho",EASTERN,22.28472521,114.2222871,Fitness Room
Choi Wing Road Sports Centre,"58 Choi Wing Road, Kwun Tong",KWUN TONG,22.3293498,114.216519,Fitness Room
Cheung Fat Sports Centre,"4/F, Cheung Fat Plaza, Cheung Fat Estate, Tsing Yi",KWAI TSING,22.36243202,114.1030573,Fitness Room
Che Kung Temple Sports Centre,"No. 10, Sha Tin Tau Road, Sha Tin",SHA TIN,22.37222827,114.185574,Fitness Room
Siu Lun Sports Centre,"2-5/F Tuen Mun Siu Lun Government Complex, 19 Siu Lun Street, Tuen Mun, N.T.",TUEN MUN,22.38425395,113.9791988,Fitness Room
Hong Kong Park Sports Centre,"29 Cotton Tree Drive, Central",CENTRAL AND WESTERN,22.27734356,114.1592924,Fitness Room
Sun Yat Sen Memorial Park Sports Centre,"18 Eastern Street North, Sai Ying Pun",CENTRAL AND WESTERN,22.29017362,114.1434928,Fitness Room
Long Ping Sports Centre,"Unit 202, 2/F, Long Ping Commercial Centre, Long Ping Estate, Yuen Long",YUEN LONG,22.45029662,114.0231921,Fitness Room
Heng On Sports Centre,"4/F., Heng On Commercial Centre, Heng On Estate, Ma On Shan, Sha Tin",SHA TIN,22.41668708,114.2278661,Fitness Room
Chai Wan Sports Centre,"6 Yee Shun Street, Chai Wan",EASTERN,22.26485191,114.2399096,Fitness Room
Tung Chung Man Tung Road Sports Centre,"G/F., Tung Chung Municipal Services Building, 39 Man Tung Road, Tung Chung",ISLANDS,22.29058776,113.9438309,Fitness Room
Kowloon Park Sports Centre,"22 Austin Road, Tsim Sha Tsui",YAU TSIM MONG,22.30179026,114.1697511,Fitness Room
Ap Lei Chau Sports Centre,"8 Hung Shing Street, Apleichau",SOUTHERN,22.24448053,114.1554162,Fitness Room
Mui Wo Sports Centre,"1/F, Mui Wo Municipal Services Building, 9 Ngan Shek Street, Lantau Island",ISLANDS,22.26698558,113.9964788,Fitness Room
Ho Man Tin Sports Centre,"1 Chung Yee street, Ho Man Tin",KOWLOON CITY,22.31196785,114.1812418,Fitness Room
Wai Tsuen Sports Centre,"6 Miu Kong Street, Tsuen Wan",TSUEN WAN,22.37231912,114.1224907,Fitness Room
Tin Shui Sports Centre,"7 Tin Shui Road, Tin Shui Wai, Yuen Long",YUEN LONG,22.45476779,113.9979759,Fitness Room
Aberdeen Sports Centre,"6/F Aberdeen Municipal Services Building, 203 Aberdeen Main Road, Aberdeen",SOUTHERN,22.24956466,114.154358,Fitness Room
Cheung Chau Sports Centre,"Nam She Tong, Cheung Chau",ISLANDS,22.20750832,114.0311775,Fitness Room
Lai King Sports Centre,"60 Lai Cho Road, Lai King, Kwai Chung",KWAI TSING,22.34987084,114.1276738,Fitness Room
Tai Wo Hau Sports Centre,"39 Tai Ha Street, Tai Wo Hau, Kwai Chung",KWAI TSING,22.37011646,114.124919,Fitness Room
Tai Hing Sports Centre,"38 Tsing Chung Koon Road, Tuen Mun",TUEN MUN,22.40316562,113.9731896,Fitness Room
Lam Tin South Sports Centre,"170 Pik Wan Road, Lam Tin, Kwun Tong",KWUN TONG,22.30386464,114.2388401,Fitness Room
Po Kong Village Road Sports Centre,"120 Po Kong Village Road, Wong Tai Sin",WONG TAI SIN,22.34546046,114.2015904,Fitness Room
Po On Road Sports Centre,"1/F & 2/F Po On Road Municipal Services Building, 325-329 Po On Road, Sham Shui Po",SHAM SHUI PO,22.33861872,114.1573918,Fitness Room
Tin Shui Wai Sports Centre,"1 Tin Pak Road, Tin Shui Wai, Yuen Long",YUEN LONG,22.45501185,114.0065445,Fitness Room
Tsui Lam Sports Centre,"Tsui Lam Estate, Sai Kung",SAI KUNG,22.32222843,114.2495347,Fitness Room
Po Lam Sports Centre,"Po Lam Estate, Tseung Kwan O, Sai Kung",SAI KUNG,22.32585613,114.2551081,Fitness Room
Tsing Yi Sports Centre,"2/F, Tsing Yi Municipal Services Building, 38 Tsing Luk Street, Tsing Yi",KWAI TSING,22.35409834,114.1064596,Fitness Room
Yau Oi Sports Centre,"3 Hing On Lane, Tuen Mun",TUEN MUN,22.38542805,113.9718172,Fitness Room
Yuen Wo Road Sports Centre,"4 Yuen Wo Road, Sha Tin",SHA TIN,22.38293835,114.1925663,Fitness Room
Lockhart Road Sports Centre,"10/F Lockhart Road Municipal Services Building, 225 Hennessy Road, Wanchai",WAN CHAI,22.27807599,114.1754189,Fitness Room
Tai Wo Sports Centre,"Podium Level, Tai Wo Shopping Centre, Tai Wo Estate, Tai Po",TAI PO,22.45100107,114.1605822,Fitness Room
Fu Shin Sports Centre,"Multi Car-Park Building, Fu Shin Estate, Tai Po",TAI PO,22.45388257,114.1741153,Fitness Room
Choi Hung Road Sports Centre,"Sheung Hei Street, Wong Tai Sin",WONG TAI SIN,22.33712595,114.1964538,Fitness Room
Fung Kam Street Sports Centre,"20 Fung Yau Street North, Yuen Long",YUEN LONG,22.44306328,114.0330312,Fitness Room
Osman Ramju Sadick Memorial Sports Centre,"176 Hing Fong Road, Kwai Chung",KWAI TSING,22.36112346,114.1295243,Fitness Room
Mei Lam Sports Centre,"Mei Lam Estate Phase III, Tai Wai, Sha Tin",SHA TIN,22.37908307,114.1754955,Fitness Room
Fat Kwong Street Sports Centre,"18 Good Shepherd Street, Ho Man Tin",KOWLOON CITY,22.31483056,114.181106,Fitness Room
